


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.handle_XFORM.PHI (rad)
C.  .needle_dynamics.Last_Run.handle_XFORM.THETA (rad)
D.  .needle_dynamics.Last_Run.handle_XFORM.PSI (rad)

       A               B               C               D         
 1.545000E+00    2.168055E+00    2.790998E-01   -2.346329E+00   
 1.550000E+00    2.168476E+00    2.784458E-01   -2.346376E+00   
 1.555000E+00    2.168940E+00    2.777235E-01   -2.346427E+00   
 1.560000E+00    2.169448E+00    2.769331E-01   -2.346484E+00   
 1.565000E+00    2.170000E+00    2.760748E-01   -2.346544E+00   
 1.570000E+00    2.170596E+00    2.751488E-01   -2.346610E+00   
 1.575000E+00    2.171235E+00    2.741552E-01   -2.346680E+00   
 1.580000E+00    2.171918E+00    2.730943E-01   -2.346754E+00   
 1.585000E+00    2.172644E+00    2.719664E-01   -2.346833E+00   
 1.590000E+00    2.173414E+00    2.707718E-01   -2.346916E+00   
 1.595000E+00    2.174227E+00    2.695106E-01   -2.347003E+00   
 1.600000E+00    2.175083E+00    2.681832E-01   -2.347095E+00   
 1.605000E+00    2.175982E+00    2.667899E-01   -2.347190E+00   
 1.610000E+00    2.176923E+00    2.653311E-01   -2.347290E+00   
 1.615000E+00    2.177907E+00    2.638070E-01   -2.347393E+00   
 1.620000E+00    2.178934E+00    2.622181E-01   -2.347500E+00   
 1.625000E+00    2.180003E+00    2.605647E-01   -2.347610E+00   
 1.630000E+00    2.181114E+00    2.588471E-01   -2.347724E+00   
 1.635000E+00    2.182266E+00    2.570658E-01   -2.347842E+00   
 1.640000E+00    2.183461E+00    2.552213E-01   -2.347963E+00   
 1.645000E+00    2.184697E+00    2.533139E-01   -2.348087E+00   
 1.650000E+00    2.185974E+00    2.513441E-01   -2.348214E+00   
 1.655000E+00    2.187292E+00    2.493123E-01   -2.348343E+00   
 1.660000E+00    2.188652E+00    2.472191E-01   -2.348476E+00   
 1.665000E+00    2.190051E+00    2.450649E-01   -2.348611E+00   
 1.670000E+00    2.191491E+00    2.428503E-01   -2.348749E+00   
 1.675000E+00    2.192972E+00    2.405757E-01   -2.348889E+00   
 1.680000E+00    2.194492E+00    2.382417E-01   -2.349032E+00   
 1.685000E+00    2.196051E+00    2.358488E-01   -2.349176E+00   
 1.690000E+00    2.197650E+00    2.333977E-01   -2.349323E+00   
 1.695000E+00    2.199288E+00    2.308889E-01   -2.349471E+00   
 1.700000E+00    2.200965E+00    2.283230E-01   -2.349621E+00   
 1.705000E+00    2.202680E+00    2.257007E-01   -2.349772E+00   
 1.710000E+00    2.204433E+00    2.230224E-01   -2.349925E+00   
 1.715000E+00    2.206224E+00    2.202890E-01   -2.350079E+00   
 1.720000E+00    2.208052E+00    2.175010E-01   -2.350234E+00   
 1.725000E+00    2.209918E+00    2.146591E-01   -2.350390E+00   
 1.730000E+00    2.211820E+00    2.117640E-01   -2.350547E+00   
 1.735000E+00    2.213759E+00    2.088163E-01   -2.350704E+00   
 1.740000E+00    2.215734E+00    2.058169E-01   -2.350862E+00   
 1.745000E+00    2.217744E+00    2.027664E-01   -2.351020E+00   
 1.750000E+00    2.219790E+00    1.996655E-01   -2.351178E+00   
 1.755000E+00    2.221871E+00    1.965150E-01   -2.351336E+00   
 1.760000E+00    2.223986E+00    1.933157E-01   -2.351494E+00   
 1.765000E+00    2.226135E+00    1.900684E-01   -2.351651E+00   
 1.770000E+00    2.228318E+00    1.867737E-01   -2.351808E+00   
 1.775000E+00    2.230535E+00    1.834326E-01   -2.351965E+00   
 1.780000E+00    2.232784E+00    1.800459E-01   -2.352120E+00   
 1.785000E+00    2.235065E+00    1.766143E-01   -2.352275E+00   
 1.790000E+00    2.237379E+00    1.731386E-01   -2.352429E+00   
 1.795000E+00    2.239724E+00    1.696199E-01   -2.352581E+00   
 1.800000E+00    2.242100E+00    1.660589E-01   -2.352732E+00   
 1.805000E+00    2.244507E+00    1.624564E-01   -2.352881E+00   
 1.810000E+00    2.246944E+00    1.588134E-01   -2.353028E+00   
 1.815000E+00    2.249410E+00    1.551307E-01   -2.353174E+00   
 1.820000E+00    2.251906E+00    1.514094E-01   -2.353318E+00   
 1.825000E+00    2.254430E+00    1.476502E-01   -2.353459E+00   
 1.830000E+00    2.256982E+00    1.438541E-01   -2.353599E+00   
 1.835000E+00    2.259562E+00    1.400220E-01   -2.353736E+00   
 1.840000E+00    2.262168E+00    1.361549E-01   -2.353870E+00   
 1.845000E+00    2.264801E+00    1.322538E-01   -2.354002E+00   
 1.850000E+00    2.267460E+00    1.283196E-01   -2.354131E+00   
 1.855000E+00    2.270145E+00    1.243532E-01   -2.354257E+00   
 1.860000E+00    2.272854E+00    1.203557E-01   -2.354379E+00   
 1.865000E+00    2.275587E+00    1.163281E-01   -2.354499E+00   
 1.870000E+00    2.278344E+00    1.122713E-01   -2.354616E+00   
 1.875000E+00    2.281124E+00    1.081863E-01   -2.354729E+00   
 1.880000E+00    2.283926E+00    1.040743E-01   -2.354838E+00   
 1.885000E+00    2.286750E+00    9.993611E-02   -2.354944E+00   
 1.890000E+00    2.289595E+00    9.577288E-02   -2.355046E+00   
 1.895000E+00    2.292461E+00    9.158562E-02   -2.355145E+00   
